Tanggal,ID Pelanggan,Keluhan,Kontak,Segmentasi_Wilayah,Produk_Terkait,Status_Keluhan,Agen,Waktu_Penyelesaian,Saluran,Waktu_Respon,Persentase_Penyelesaian,ID_Feedback,Tanggal_Feedback,Rating_CSAT,NPS_Score,Komentar
2023/03/02 00:00:00,6349,Komunikasi tidak jelas,customer@example.com,Makassar,skincare,Belum Ditangani,Agen 3,2,Media Sosial,4,0.950472817,606,10/23/2024,4,8,positif
2023/03/02 00:00:00,1821,Pengiriman lambat,customer@example.com,Semarang,makeup,Belum Ditangani,Agen 5,6,Media Sosial,2,0.92751807,607,10/8/2024,3,5,positif
2023/03/02 00:00:00,7806,Produk rusak,customer@example.com,Semarang,bodycare,Proses,Agen 5,10,WhatsApp,1,0.861548427,608,10/23/2024,1,1,negatif
2023/03/02 00:00:00,4503,Produk rusak,customer@example.com,Gorontalo,haircare,Belum Ditangani,Agen 1,2,Email,5,0.867100683,609,10/20/2024,5,9,positif
2023/03/02 00:00:00,1876,Harga tidak sesuai promosi,customer@example.com,Semarang,alat makeup,Proses,Agen 4,8,Chatbot,1,0.924119239,610,9/28/2024,1,1,negatif
2023/03/03 00:00:00,1830,Kurir tidak ramah,customer@example.com,Bandung,skincare,Belum Ditangani,Agen 4,3,Email,2,0.983213733,611,10/24/2024,2,1,negatif
2023/03/03 00:00:00,3818,Pengiriman lambat,customer@example.com,Padang,makeup,Belum Ditangani,Agen 5,4,Email,4,0.966352821,612,10/7/2024,1,2,negatif
2023/03/03 00:00:00,1550,Kurir tidak ramah,customer@example.com,Makassar,bodycare,Proses,Agen 3,3,Chatbot,4,0.97134397,613,10/16/2024,5,10,positif
2023/03/03 00:00:00,2571,Pengiriman lambat,customer@example.com,Bandung,haircare,Selesai,Agen 4,10,WhatsApp,5,0.865490629,614,9/26/2024,3,4,positif
2023/03/03 00:00:00,4219,Kurir tidak ramah,customer@example.com,Gorontalo,alat makeup,Selesai,Agen 1,6,Chatbot,2,0.946153006,615,10/14/2024,3,4,positif
2023/03/03 00:00:00,5323,Pengemasan buruk,customer@example.com,Gorontalo,skincare,Proses,Agen 4,4,Media Sosial,2,0.886976288,616,10/8/2024,4,7,positif
2023/03/03 00:00:00,2838,Harga tidak sesuai promosi,customer@example.com,Semarang,makeup,Proses,Agen 5,4,Email,1,0.834369613,617,10/25/2024,1,1,negatif
2023/03/03 00:00:00,1349,Pembayaran bermasalah,customer@example.com,Gorontalo,bodycare,Selesai,Agen 2,5,Chatbot,5,0.922893801,618,10/23/2024,4,7,positif
2023/03/03 00:00:00,7075,Produk tidak sesuai,customer@example.com,Gorontalo,haircare,Selesai,Agen 4,10,WhatsApp,3,0.821591255,619,10/14/2024,3,5,positif
2023/03/03 00:00:00,8967,Komunikasi tidak jelas,customer@example.com,Bandung,alat makeup,Proses,Agen 5,10,WhatsApp,2,0.950710732,620,10/25/2024,5,9,positif
2023/03/04 00:00:00,8046,Kurir tidak ramah,customer@example.com,Semarang,skincare,Selesai,Agen 5,10,Media Sosial,4,0.95547064,621,10/5/2024,3,4,positif
2023/03/04 00:00:00,5346,Pengiriman lambat,customer@example.com,Balikpapan,makeup,Selesai,Agen 5,8,Media Sosial,2,0.917728357,622,9/30/2024,2,2,negatif
2023/03/04 00:00:00,3319,Produk rusak,customer@example.com,Padang,bodycare,Proses,Agen 4,10,Email,2,0.941629851,623,10/6/2024,5,10,positif
2023/03/04 00:00:00,1682,Layanan pelanggan buruk,customer@example.com,Semarang,haircare,Selesai,Agen 3,6,WhatsApp,5,0.808028207,624,10/13/2024,2,2,negatif
2023/03/04 00:00:00,3137,Produk tidak sesuai,customer@example.com,Surabaya,alat makeup,Selesai,Agen 5,7,Email,1,0.802977847,625,10/18/2024,4,7,positif
2023/03/04 00:00:00,3706,Pengemasan buruk,customer@example.com,Makassar,skincare,Proses,Agen 3,1,Chatbot,3,0.978905422,626,10/10/2024,4,7,positif
2023/03/04 00:00:00,7230,Kurir tidak ramah,customer@example.com,Gorontalo,makeup,Belum Ditangani,Agen 1,6,Media Sosial,2,0.937564915,627,10/8/2024,1,1,negatif
2023/03/04 00:00:00,6416,Pengiriman lambat,customer@example.com,Semarang,bodycare,Belum Ditangani,Agen 2,1,Email,1,0.972397776,628,9/30/2024,4,8,positif
2023/03/04 00:00:00,1501,Salah kirim barang,customer@example.com,Padang,haircare,Belum Ditangani,Agen 2,9,Media Sosial,2,0.93206213,629,10/19/2024,1,1,negatif
2023/03/04 00:00:00,1088,Komunikasi tidak jelas,customer@example.com,Bandung,alat makeup,Selesai,Agen 2,3,WhatsApp,4,0.831341257,630,10/15/2024,4,7,positif
2023/03/05 00:00:00,7596,Komunikasi tidak jelas,customer@example.com,Balikpapan,skincare,Selesai,Agen 2,8,WhatsApp,1,0.804995019,631,10/5/2024,3,4,positif
2023/03/05 00:00:00,7241,Pembayaran bermasalah,customer@example.com,Surabaya,makeup,Proses,Agen 3,1,Email,2,0.808179759,632,10/19/2024,5,10,positif
2023/03/05 00:00:00,8655,Pengiriman lambat,customer@example.com,Surabaya,bodycare,Belum Ditangani,Agen 5,3,Media Sosial,2,0.933359052,633,9/26/2024,5,9,positif
2023/03/05 00:00:00,9773,Salah kirim barang,customer@example.com,Gorontalo,haircare,Belum Ditangani,Agen 5,8,WhatsApp,3,0.990609204,634,10/7/2024,5,10,positif
2023/03/05 00:00:00,1893,Salah kirim barang,customer@example.com,Surabaya,alat makeup,Belum Ditangani,Agen 2,7,Chatbot,2,0.806850591,635,10/16/2024,1,1,negatif
2023/03/05 00:00:00,6982,Kurir tidak ramah,customer@example.com,Gorontalo,skincare,Selesai,Agen 3,7,Email,2,0.825947942,636,10/6/2024,4,7,positif
2023/03/05 00:00:00,3189,Salah kirim barang,customer@example.com,Gorontalo,makeup,Proses,Agen 3,4,Media Sosial,5,0.998171845,637,9/26/2024,1,1,negatif
2023/03/05 00:00:00,9373,Produk rusak,customer@example.com,Balikpapan,bodycare,Belum Ditangani,Agen 4,9,Email,3,0.918639415,638,10/25/2024,2,1,negatif
2023/03/05 00:00:00,5913,Komunikasi tidak jelas,customer@example.com,Medan,haircare,Selesai,Agen 3,10,Chatbot,1,0.971349296,639,10/18/2024,4,7,positif
2023/03/05 00:00:00,7689,Pengemasan buruk,customer@example.com,Surabaya,alat makeup,Belum Ditangani,Agen 5,2,Chatbot,5,0.833254992,640,10/13/2024,1,2,negatif
2023/03/06 00:00:00,3710,Kurir tidak ramah,customer@example.com,Padang,skincare,Selesai,Agen 4,5,Media Sosial,5,0.943794659,641,10/3/2024,1,2,negatif
2023/03/06 00:00:00,5584,Pengemasan buruk,customer@example.com,Semarang,makeup,Selesai,Agen 5,6,Media Sosial,4,0.861487167,642,10/13/2024,3,4,positif
2023/03/06 00:00:00,1556,Pengiriman lambat,customer@example.com,Semarang,bodycare,Belum Ditangani,Agen 5,4,Media Sosial,4,0.879347069,643,10/13/2024,3,5,positif
2023/03/06 00:00:00,9637,Komunikasi tidak jelas,customer@example.com,Bandung,haircare,Proses,Agen 2,8,Media Sosial,1,0.829759739,644,9/29/2024,5,10,positif
2023/03/06 00:00:00,8456,Produk rusak,customer@example.com,Surabaya,alat makeup,Proses,Agen 2,6,Media Sosial,2,0.804777452,645,10/3/2024,3,3,positif
2023/03/06 00:00:00,5175,Komunikasi tidak jelas,customer@example.com,Padang,skincare,Selesai,Agen 5,2,WhatsApp,1,0.809564989,646,10/4/2024,2,2,negatif
2023/03/06 00:00:00,1308,Pengemasan buruk,customer@example.com,Gorontalo,makeup,Proses,Agen 2,6,Email,4,0.924126303,647,10/1/2024,3,4,positif
2023/03/06 00:00:00,3898,Layanan pelanggan buruk,customer@example.com,Surabaya,bodycare,Proses,Agen 3,4,Chatbot,3,0.973893145,648,9/29/2024,4,8,positif
2023/03/06 00:00:00,3463,Salah kirim barang,customer@example.com,Surabaya,haircare,Selesai,Agen 4,8,WhatsApp,1,0.906592831,649,10/14/2024,5,10,positif
2023/03/06 00:00:00,7030,Kurir tidak ramah,customer@example.com,Makassar,alat makeup,Selesai,Agen 3,2,Chatbot,4,0.85892832,650,9/30/2024,1,2,negatif
2023/03/07 00:00:00,6329,Komunikasi tidak jelas,customer@example.com,Surabaya,skincare,Proses,Agen 1,3,WhatsApp,5,0.970175402,651,10/22/2024,4,8,positif
2023/03/07 00:00:00,3449,Komunikasi tidak jelas,customer@example.com,Bandung,makeup,Selesai,Agen 1,1,Media Sosial,5,0.984793457,652,10/4/2024,5,9,positif
2023/03/07 00:00:00,8606,Harga tidak sesuai promosi,customer@example.com,Surabaya,bodycare,Proses,Agen 2,2,Media Sosial,2,0.87258673,653,10/21/2024,5,9,positif
2023/03/07 00:00:00,1430,Komunikasi tidak jelas,customer@example.com,Balikpapan,haircare,Proses,Agen 4,7,Media Sosial,4,0.810630845,654,10/2/2024,4,7,positif
2023/03/07 00:00:00,4633,Salah kirim barang,customer@example.com,Surabaya,alat makeup,Belum Ditangani,Agen 3,3,Chatbot,2,0.836437168,655,9/27/2024,3,5,positif
2023/03/07 00:00:00,5007,Komunikasi tidak jelas,customer@example.com,Padang,skincare,Belum Ditangani,Agen 5,2,Chatbot,3,0.959156709,656,10/7/2024,2,2,negatif
2023/03/07 00:00:00,9263,Pengemasan buruk,customer@example.com,Padang,makeup,Proses,Agen 1,5,Email,5,0.82829961,657,10/24/2024,1,1,negatif
2023/03/07 00:00:00,8449,Layanan pelanggan buruk,customer@example.com,Balikpapan,bodycare,Belum Ditangani,Agen 3,5,Chatbot,1,0.839294712,658,10/19/2024,4,7,positif
2023/03/07 00:00:00,8783,Kurir tidak ramah,customer@example.com,Medan,haircare,Proses,Agen 3,5,Email,1,0.863041715,659,10/24/2024,1,2,negatif
2023/03/07 00:00:00,9179,Produk rusak,customer@example.com,Semarang,alat makeup,Proses,Agen 5,6,Chatbot,2,0.868012027,660,9/27/2024,1,1,negatif
2023/03/08 00:00:00,4126,Harga tidak sesuai promosi,customer@example.com,Bandung,skincare,Selesai,Agen 1,4,Chatbot,5,0.934058843,661,10/6/2024,1,1,negatif
2023/03/08 00:00:00,4790,Produk tidak sesuai,customer@example.com,Medan,makeup,Proses,Agen 3,9,Email,1,0.894855531,662,10/8/2024,3,3,positif
2023/03/08 00:00:00,5663,Komunikasi tidak jelas,customer@example.com,Makassar,bodycare,Belum Ditangani,Agen 1,8,Media Sosial,5,0.996962597,663,10/19/2024,1,1,negatif
2023/03/08 00:00:00,8515,Layanan pelanggan buruk,customer@example.com,Jakarta,haircare,Belum Ditangani,Agen 1,3,WhatsApp,2,0.874249662,664,10/9/2024,3,3,positif
2023/03/08 00:00:00,3168,Salah kirim barang,customer@example.com,Makassar,alat makeup,Belum Ditangani,Agen 1,4,Chatbot,3,0.891306566,665,10/23/2024,5,9,positif
2023/03/08 00:00:00,3187,Pengemasan buruk,customer@example.com,Jakarta,skincare,Selesai,Agen 5,1,Chatbot,4,0.88976119,666,9/30/2024,5,10,positif
2023/03/08 00:00:00,3139,Layanan pelanggan buruk,customer@example.com,Gorontalo,makeup,Proses,Agen 4,6,Email,3,0.973673492,667,10/23/2024,3,4,positif
2023/03/08 00:00:00,7665,Pembayaran bermasalah,customer@example.com,Balikpapan,bodycare,Belum Ditangani,Agen 5,1,Email,4,0.823506293,668,10/25/2024,2,1,negatif
2023/03/08 00:00:00,1414,Komunikasi tidak jelas,customer@example.com,Surabaya,haircare,Proses,Agen 5,2,Media Sosial,1,0.930832774,669,10/5/2024,1,2,negatif
2023/03/08 00:00:00,2272,Pembayaran bermasalah,customer@example.com,Gorontalo,alat makeup,Belum Ditangani,Agen 4,7,WhatsApp,5,0.903719265,670,10/15/2024,5,10,positif
2023/03/09 00:00:00,2158,Layanan pelanggan buruk,customer@example.com,Makassar,skincare,Proses,Agen 4,4,Chatbot,2,0.908423519,671,10/11/2024,2,2,negatif
2023/03/09 00:00:00,2719,Produk rusak,customer@example.com,Jakarta,makeup,Proses,Agen 2,1,Email,2,0.834019758,672,9/29/2024,2,1,negatif
2023/03/09 00:00:00,1708,Harga tidak sesuai promosi,customer@example.com,Makassar,bodycare,Selesai,Agen 3,5,WhatsApp,4,0.954169981,673,10/10/2024,5,10,positif
2023/03/09 00:00:00,8344,Kurir tidak ramah,customer@example.com,Padang,haircare,Belum Ditangani,Agen 4,3,Email,2,0.956225315,674,9/26/2024,3,5,positif
2023/03/09 00:00:00,3497,Pengemasan buruk,customer@example.com,Surabaya,alat makeup,Belum Ditangani,Agen 5,6,Media Sosial,1,0.875597031,675,10/8/2024,2,1,negatif
2023/03/09 00:00:00,9279,Layanan pelanggan buruk,customer@example.com,Balikpapan,skincare,Selesai,Agen 3,1,Media Sosial,4,0.948464452,676,10/24/2024,4,7,positif
2023/03/09 00:00:00,3728,Kurir tidak ramah,customer@example.com,Gorontalo,makeup,Belum Ditangani,Agen 1,4,Email,5,0.827766028,677,9/28/2024,5,10,positif
2023/03/09 00:00:00,2986,Salah kirim barang,customer@example.com,Padang,bodycare,Proses,Agen 2,7,WhatsApp,2,0.876462665,678,10/2/2024,2,2,negatif
2023/03/09 00:00:00,5232,Salah kirim barang,customer@example.com,Jakarta,haircare,Proses,Agen 3,10,Email,2,0.921273008,679,10/4/2024,1,1,negatif
2023/03/09 00:00:00,3559,Pembayaran bermasalah,customer@example.com,Gorontalo,alat makeup,Proses,Agen 2,5,Media Sosial,1,0.979831408,680,10/14/2024,1,2,negatif
2023/03/10 00:00:00,9330,Pengemasan buruk,customer@example.com,Padang,skincare,Selesai,Agen 5,2,Media Sosial,4,0.853800109,681,10/25/2024,1,1,negatif
2023/03/10 00:00:00,1092,Produk rusak,customer@example.com,Surabaya,makeup,Belum Ditangani,Agen 5,3,Chatbot,1,0.807484489,682,10/12/2024,1,2,negatif
2023/03/10 00:00:00,5588,Pembayaran bermasalah,customer@example.com,Semarang,bodycare,Selesai,Agen 4,1,WhatsApp,2,0.899796293,683,10/16/2024,3,3,positif
2023/03/10 00:00:00,3079,Pengiriman lambat,customer@example.com,Gorontalo,haircare,Proses,Agen 4,5,Media Sosial,1,0.809269753,684,10/13/2024,1,1,negatif
2023/03/10 00:00:00,3988,Produk rusak,customer@example.com,Balikpapan,alat makeup,Proses,Agen 5,6,Media Sosial,3,0.916011347,685,9/27/2024,1,2,negatif
2023/03/10 00:00:00,9644,Salah kirim barang,customer@example.com,Balikpapan,skincare,Selesai,Agen 2,4,Email,1,0.979890116,686,10/5/2024,5,9,positif
2023/03/10 00:00:00,1382,Produk rusak,customer@example.com,Surabaya,makeup,Selesai,Agen 4,1,Email,1,0.945612941,687,10/23/2024,1,2,negatif
2023/03/10 00:00:00,1811,Layanan pelanggan buruk,customer@example.com,Semarang,bodycare,Selesai,Agen 4,3,WhatsApp,3,0.888089791,688,10/25/2024,5,10,positif
2023/03/10 00:00:00,5414,Produk rusak,customer@example.com,Medan,haircare,Proses,Agen 3,4,Chatbot,3,0.968766729,689,10/8/2024,4,7,positif
2023/03/10 00:00:00,7070,Pengemasan buruk,customer@example.com,Bandung,alat makeup,Selesai,Agen 5,8,Media Sosial,1,0.918814175,690,10/4/2024,5,10,positif
2023/03/11 00:00:00,3292,Kurir tidak ramah,customer@example.com,Semarang,skincare,Selesai,Agen 2,8,WhatsApp,5,0.83001331,691,10/22/2024,5,10,positif
2023/03/11 00:00:00,4006,Produk tidak sesuai,customer@example.com,Surabaya,makeup,Belum Ditangani,Agen 4,7,Media Sosial,3,0.903756324,692,10/25/2024,3,4,positif
2023/03/11 00:00:00,2494,Harga tidak sesuai promosi,customer@example.com,Surabaya,bodycare,Selesai,Agen 3,3,Media Sosial,1,0.922247865,693,9/30/2024,3,4,positif
2023/03/11 00:00:00,6759,Harga tidak sesuai promosi,customer@example.com,Semarang,haircare,Selesai,Agen 2,2,Email,3,0.821707599,694,10/25/2024,1,1,negatif
2023/03/11 00:00:00,6893,Pengemasan buruk,customer@example.com,Medan,alat makeup,Belum Ditangani,Agen 2,7,WhatsApp,2,0.813499394,695,9/29/2024,4,7,positif
2023/03/11 00:00:00,1779,Produk rusak,customer@example.com,Semarang,skincare,Belum Ditangani,Agen 3,2,WhatsApp,1,0.882779455,696,10/22/2024,4,7,positif
2023/03/11 00:00:00,2945,Produk tidak sesuai,customer@example.com,Medan,makeup,Belum Ditangani,Agen 5,8,Media Sosial,5,0.909351042,697,10/13/2024,1,2,negatif
2023/03/11 00:00:00,9150,Pengiriman lambat,customer@example.com,Gorontalo,bodycare,Selesai,Agen 4,10,Chatbot,4,0.938852737,698,10/12/2024,1,2,negatif
2023/03/11 00:00:00,4273,Komunikasi tidak jelas,customer@example.com,Padang,haircare,Belum Ditangani,Agen 3,7,WhatsApp,2,0.940993651,699,9/29/2024,5,9,positif
2023/03/11 00:00:00,8116,Pembayaran bermasalah,customer@example.com,Bandung,alat makeup,Belum Ditangani,Agen 1,9,Email,4,0.988794278,700,10/9/2024,4,8,positif
2023/03/12 00:00:00,4275,Pengiriman lambat,customer@example.com,Surabaya,skincare,Belum Ditangani,Agen 5,8,WhatsApp,3,0.817846096,701,10/3/2024,4,8,positif
2023/03/12 00:00:00,3053,Pengemasan buruk,customer@example.com,Semarang,makeup,Selesai,Agen 4,7,WhatsApp,5,0.964114712,702,10/21/2024,3,4,positif
2023/03/12 00:00:00,3554,Produk tidak sesuai,customer@example.com,Makassar,bodycare,Belum Ditangani,Agen 5,8,Chatbot,3,0.803746354,703,10/19/2024,2,1,negatif
2023/03/12 00:00:00,1873,Pengemasan buruk,customer@example.com,Bandung,haircare,Proses,Agen 1,2,Chatbot,1,0.968480674,704,10/18/2024,2,2,negatif
2023/03/12 00:00:00,5350,Pengiriman lambat,customer@example.com,Bandung,alat makeup,Selesai,Agen 3,7,Email,5,0.958014184,705,10/22/2024,5,9,positif
2023/03/12 00:00:00,6856,Produk rusak,customer@example.com,Padang,skincare,Proses,Agen 5,7,Email,3,0.974816378,706,10/1/2024,1,1,negatif
2023/03/12 00:00:00,9233,Layanan pelanggan buruk,customer@example.com,Balikpapan,makeup,Belum Ditangani,Agen 5,1,Email,4,0.921393555,707,10/4/2024,5,10,positif
2023/03/12 00:00:00,1809,Komunikasi tidak jelas,customer@example.com,Makassar,bodycare,Selesai,Agen 5,9,WhatsApp,4,0.947861812,708,10/5/2024,5,9,positif
2023/03/12 00:00:00,3847,Pengemasan buruk,customer@example.com,Padang,haircare,Selesai,Agen 2,8,WhatsApp,1,0.843685685,709,10/5/2024,2,2,negatif
2023/03/12 00:00:00,8660,Produk tidak sesuai,customer@example.com,Jakarta,alat makeup,Proses,Agen 4,1,WhatsApp,5,0.958396961,710,10/17/2024,4,7,positif
2023/03/13 00:00:00,6926,Pengiriman lambat,customer@example.com,Makassar,skincare,Belum Ditangani,Agen 1,9,WhatsApp,2,0.996989621,711,10/16/2024,4,7,positif
2023/03/13 00:00:00,1162,Harga tidak sesuai promosi,customer@example.com,Gorontalo,makeup,Selesai,Agen 4,2,Media Sosial,4,0.829537797,712,9/29/2024,4,7,positif
2023/03/13 00:00:00,3408,Pengiriman lambat,customer@example.com,Jakarta,bodycare,Selesai,Agen 2,4,Media Sosial,4,0.831967232,713,10/18/2024,1,2,negatif
2023/03/13 00:00:00,7421,Pembayaran bermasalah,customer@example.com,Jakarta,haircare,Selesai,Agen 3,4,Media Sosial,5,0.814037643,714,10/11/2024,5,10,positif
2023/03/13 00:00:00,9712,Salah kirim barang,customer@example.com,Bandung,alat makeup,Selesai,Agen 3,4,WhatsApp,4,0.866343985,715,9/28/2024,2,2,negatif
2023/03/13 00:00:00,5992,Produk tidak sesuai,customer@example.com,Gorontalo,skincare,Belum Ditangani,Agen 2,8,Email,1,0.818852096,716,10/14/2024,2,2,negatif
2023/03/13 00:00:00,1509,Pembayaran bermasalah,customer@example.com,Jakarta,makeup,Belum Ditangani,Agen 5,5,WhatsApp,3,0.823112285,717,9/26/2024,3,3,positif
2023/03/13 00:00:00,9574,Komunikasi tidak jelas,customer@example.com,Makassar,bodycare,Belum Ditangani,Agen 2,8,WhatsApp,5,0.846958815,718,10/17/2024,5,10,positif
2023/03/13 00:00:00,4421,Pengiriman lambat,customer@example.com,Padang,haircare,Belum Ditangani,Agen 5,8,WhatsApp,4,0.83983777,719,10/2/2024,1,1,negatif
2023/03/13 00:00:00,2954,Salah kirim barang,customer@example.com,Makassar,alat makeup,Selesai,Agen 4,10,Chatbot,4,0.983909185,720,9/26/2024,2,1,negatif
2023/03/14 00:00:00,5644,Pembayaran bermasalah,customer@example.com,Makassar,skincare,Proses,Agen 5,7,Chatbot,5,0.840510106,721,10/10/2024,5,10,positif
2023/03/14 00:00:00,9140,Pengiriman lambat,customer@example.com,Semarang,makeup,Proses,Agen 4,7,Email,1,0.964418997,722,10/9/2024,4,8,positif
2023/03/14 00:00:00,8127,Salah kirim barang,customer@example.com,Semarang,bodycare,Proses,Agen 5,8,Chatbot,2,0.822277778,723,10/12/2024,4,8,positif
2023/03/14 00:00:00,6928,Produk rusak,customer@example.com,Padang,haircare,Belum Ditangani,Agen 1,4,Email,2,0.989931452,724,10/24/2024,3,5,positif
2023/03/14 00:00:00,9626,Layanan pelanggan buruk,customer@example.com,Gorontalo,alat makeup,Selesai,Agen 2,1,Email,2,0.852373854,725,10/12/2024,3,5,positif
2023/03/14 00:00:00,2307,Pembayaran bermasalah,customer@example.com,Jakarta,skincare,Proses,Agen 4,6,Email,5,0.834257991,726,10/22/2024,1,2,negatif
2023/03/14 00:00:00,1925,Harga tidak sesuai promosi,customer@example.com,Balikpapan,makeup,Proses,Agen 2,8,Chatbot,5,0.887465174,727,9/29/2024,5,9,positif
2023/03/14 00:00:00,2787,Pembayaran bermasalah,customer@example.com,Surabaya,bodycare,Belum Ditangani,Agen 3,4,Email,2,0.841324554,728,9/30/2024,3,5,positif
2023/03/14 00:00:00,8681,Kurir tidak ramah,customer@example.com,Gorontalo,haircare,Belum Ditangani,Agen 1,5,Chatbot,5,0.876776579,729,10/5/2024,2,1,negatif
2023/03/14 00:00:00,2152,Layanan pelanggan buruk,customer@example.com,Bandung,alat makeup,Proses,Agen 1,9,Media Sosial,5,0.930674894,730,10/6/2024,4,7,positif
2023/03/15 00:00:00,7110,Produk rusak,customer@example.com,Semarang,skincare,Belum Ditangani,Agen 4,10,WhatsApp,1,0.810345625,731,10/13/2024,2,1,negatif
2023/03/15 00:00:00,8072,Pengiriman lambat,customer@example.com,Makassar,makeup,Selesai,Agen 4,10,Email,4,0.814368254,732,10/5/2024,3,3,positif
2023/03/15 00:00:00,8638,Produk rusak,customer@example.com,Balikpapan,bodycare,Belum Ditangani,Agen 1,8,Email,2,0.993353353,733,10/25/2024,1,2,negatif
2023/03/15 00:00:00,5234,Produk tidak sesuai,customer@example.com,Surabaya,haircare,Selesai,Agen 1,3,WhatsApp,3,0.875779751,734,10/19/2024,4,8,positif
2023/03/15 00:00:00,6850,Produk tidak sesuai,customer@example.com,Padang,alat makeup,Belum Ditangani,Agen 1,7,Email,4,0.826834638,735,10/19/2024,5,10,positif
2023/03/15 00:00:00,7381,Salah kirim barang,customer@example.com,Gorontalo,skincare,Selesai,Agen 2,2,Media Sosial,2,0.960552605,736,10/10/2024,1,1,negatif
2023/03/15 00:00:00,6687,Produk tidak sesuai,customer@example.com,Medan,makeup,Selesai,Agen 3,5,Email,1,0.879112526,737,10/23/2024,1,2,negatif
2023/03/15 00:00:00,7153,Layanan pelanggan buruk,customer@example.com,Balikpapan,bodycare,Selesai,Agen 3,9,Media Sosial,3,0.976687575,738,10/25/2024,2,2,negatif
2023/03/15 00:00:00,5055,Produk rusak,customer@example.com,Surabaya,haircare,Proses,Agen 2,1,WhatsApp,1,0.85210354,739,10/12/2024,2,2,negatif
2023/03/15 00:00:00,1962,Produk rusak,customer@example.com,Bandung,alat makeup,Selesai,Agen 3,2,Media Sosial,1,0.858642552,740,10/5/2024,4,8,positif
2023/03/16 00:00:00,8122,Komunikasi tidak jelas,customer@example.com,Makassar,skincare,Belum Ditangani,Agen 1,7,Email,3,0.924367296,741,9/26/2024,4,7,positif
2023/03/16 00:00:00,9523,Pengiriman lambat,customer@example.com,Medan,makeup,Selesai,Agen 1,2,Media Sosial,4,0.940140521,742,10/19/2024,3,3,positif
